2652,1
27616,1
25095,1
4024,1
12016,1
3601,1
27626,1
11012,1
26121,1
27511,1
26213,1
4001,1
3651,1
25195,1
26083,1
3879,1
26019,1
25071,1
5164,1
25110,1
25009,1
7502,1
25066,1
12017,1
26006,1
5163,1
25109,1
2611,1
5252,1
2600,1
19044,1
4115,1
4249,1
3621,1
26189,1
3886,1
19043,1
3706,1
3680,1
25063,1
4300,1
7527,1
26165,1
2718,1
25167,1
25121,1
27008,1
25088,1
25178,1
26051,1
3678,1
27528,1
11024,1
3654,1
26210,1
2681,1
27094,1
12022,1
26124,1
27842,1
12007,1
25030,1
25183,1
25055,1
5275,1
27854,1
25046,1
3641,1
27705,1
26045,1
25170,1
14005,1
26139,1
26007,1
25047,1
2616,1
2632,1
27861,1
5127,1
3647,1
316,1
2624,1
26034,1
4004,1
26237,1
27641,1
2607,1
5251,1
25036,1
25136,1
25061,1
329,1
25060,1
25193,1
2707,1
25038,1
4367,1
27166,1
26092,1
26192,1
27742,1
25024,1
25018,1
3673,1
3824,1
25189,1
26044,1
6839,1
26231,1
27855,1
27034,1
25171,1
2647,1
3603,1
4003,1
7513,1
3855,1
3637,1
27026,1
2631,1
26216,1
3685,1
19009,1
5245,1
27207,1
5307,1
26008,1
19020,1
2606,1
5020,1
26078,1
3876,1
5113,1
26138,1
5233,1
26184,1
4371,1
27662,1
4076,1
2687,1
4067,1
26009,1
2233,1
25140,1
26212,1
26225,1
2747,1
3672,1
26200,1
4040,1
19012,1
27859,1
26013,1
27711,1
2628,1
27397,1
4051,1
25126,1
26022,1
26064,1
25103,1
5264,1
4035,1
27746,1
25181,1
2783,1
25197,1
25033,1
2775,1
3656,1
4116,1
26150,1
5198,1
25059,1
5284,1
3894,1
5279,1
25042,1
25049,1
2705,1
25016,1
25172,1
19040,1
25014,1
25089,1
4183,1
3848,1
5272,1
2618,1
1982,1
19032,1
26075,1
3697,1
5166,1
3626,1
5102,1
5088,1
19019,1
3631,1
27770,1
5030,1
25044,1
27037,1
3606,1
3615,1
25053,1
5238,1
26146,1
7518,1
2677,1
4007,1
5304,1
4282,1
5108,1
3660,1
26058,1
2757,1
26159,1
3703,1
27129,1
19038,1
26048,1
2763,1
8501,1
3898,1
25013,1
4266,1
26215,1
25045,1
26103,1
3874,1
5290,1
26035,1
3612,1
19015,1
3644,1
27676,1
4013,1
27853,1
3768,1
5018,1
27721,1
27686,1
27692,1
27815,1
19024,1
25064,1
3748,1
27681,1
25086,1
5183,1
26085,1
19050,1
5234,1
3611,1
5204,1
2603,1
12023,1
26003,1
3661,1
11017,1
27741,1
5280,1
4206,1
26198,1
26206,1
2670,1
12014,1
4132,1
5281,1
25025,1
5261,1
26234,1
2263,1
25142,1
2650,1
5208,1
27752,1
5215,1
4065,1
3648,1
3756,1
26219,1
25002,1
25020,1
27691,1
26120,1
26020,1
11002,1
4202,1
25128,1
26203,1
26202,1
3635,1
27707,1
27517,1
25192,1
4109,1
27024,1
3607,1
19039,1
2617,1
27221,1
26089,1
5288,1
4031,1
4027,1
25056,1
27201,1
19053,1
25010,1
25164,1
4052,1
25116,1
26132,1
27860,1
25039,1
19004,1
26166,1
25127,1
25097,1
25082,1
2793,1
26127,1
2684,1
26096,1
2789,1
5306,1
7509,1
4056,1
27794,1
5199,1
26211,1
11022,1
25006,1
26176,1
3623,1
26193,1
5089,1
27033,1
4034,1
3692,1
5118,1
3760,1
11009,1
5278,1
4323,1
3671,1
25188,1
26228,1
2614,1
16022,1
25026,1
3788,1
3602,1
27402,1
27047,1
3664,1
2627,1
5299,1
19041,1
26108,1
5002,1
3619,1
3696,1
5274,1
4017,1
2610,1
25150,1
27233,1
26014,1
2231,1
25146,1
27765,1
26238,1
3627,1
5257,1
7530,1
4313,1
2766,1
2641,1
900,1
2786,1
2620,1
4240,1
27677,1
2622,1
3632,1
8502,1
27713,1
2636,1
27671,1
5032,1
19014,1
2796,1
27733,1
26208,1
26161,1
3761,1
26049,1
26112,1
5125,1
2658,1
5269,1
26214,1
25087,1
2703,1
3897,1
26099,1
26106,1
3871,1
11021,1
26100,1
27852,1
5283,1
25179,1
5190,1
25034,1
25005,1
11027,1
25191,1
5201,1
3643,1
3645,1
27643,1
26052,1
5216,1
3677,1
25079,1
4267,1
11001,1
25021,1
3881,1
3604,1
25070,1
27590,1
26199,1
2234,1
2629,1
27847,1
19008,1
2712,1
3811,1
26117,1
7508,1
4059,1
26004,1
12019,1
2602,1
25090,1
26235,1
4288,1
3712,1
3709,1
27858,1
5296,1
19045,1
3625,1
19033,1
5184,1
19023,1
5167,1
27586,1
26088,1
12003,1
27581,1
3610,1
8087,1
3617,1
27814,1
3662,1
26178,1
25138,1
26175,1
4828,1
5212,1
27810,1
25023,1
4113,1
5226,1
26154,1
2671,1
3666,1
5282,1
26151,1
27400,1
4272,1
3728,1
5297,1
25194,1
5165,1
4254,1
3622,1
25058,1
27739,1
5227,1
25161,1
26050,1
3693,1
25125,1
12018,1
26017,1
5137,1
3786,1
5300,1
26005,1
26205,1
3620,1
19003,1
3682,1
25073,1
3676,1
4148,1
4070,1
26229,1
25008,1
3721,1
25083,1
26122,1
25144,1
27533,1
3636,1
27706,1
2638,1
27737,1
3683,1
25072,1
3675,1
3873,1
25120,1
27856,1
26135,1
19016,1
27614,1
27799,1
5192,1
26015,1
3634,1
26227,1
3705,1
26054,1
5168,1
4197,1
27673,1
2642,1
3608,1
25119,1
5262,1
5221,1
27731,1
27748,1
4129,1
26010,1
26086,1
27689,1
26068,1
26149,1
19036,1
27718,1
3628,1
5154,1
25012,1
3700,1
4383,1
26026,1
25130,1
27300,1
4191,1
25050,1
27022,1
3689,1
25099,1
19055,1
26125,1
5276,1
27709,1
25067,1
2787,1
3642,1
26222,1
12012,1
3633,1
5303,1
4011,1
5180,1
27734,1
26195,1
3655,1
27813,1
12021,1
26196,1
4164,1
5244,1
3698,1
3618,1
26217,1
4121,1
26087,1
5256,1
25114,1
26107,1
5224,1
14013,1
5308,1
25102,1
4005,1
4058,1
2604,1
27722,1
26033,1
25092,1
25105,1
5235,1
25062,1
4021,1
27786,1
5210,1
3893,1
2615,1
25019,1
25187,1
27862,1
5271,1
3650,1
26079,1
26091,1
27032,1
14010,1
3882,1
5249,1
26042,1
8503,1
3789,1
27591,1
27281,1
26233,1
26183,1
3710,1
25037,1
27831,1
4020,1
